scope,query_id,split,system,P@10,R@20,F1,NDCG@20,hallucinated_or_out_of_pool,total_tokens,latency_s
resolvable,RealScholarQuery_33,train,neural_embedding_v2,0.3,0.3076923076923077,0.3037974683544304,0.2830488895533276,0,0,0.0
resolvable,RealScholarQuery_33,train,single_llm,0.5,0.38461538461538464,0.4347826086956522,0.5405656095005567,0,1309,6.443937299991376
resolvable,RealScholarQuery_33,train,scholarloop_a_v2_no_rerank,0.4,0.46153846153846156,0.42857142857142855,0.42956913167859306,0,0,0.0
resolvable,RealScholarQuery_33,train,scholarloop_a_v2,0.4,0.38461538461538464,0.39215686274509803,0.3733601333512472,0,0,8.923208200008958
resolvable,RealScholarQuery_34,train,keyword,0.2,0.5,0.28571428571428575,0.3611033558663733,0,0,0.0
resolvable,RealScholarQuery_34,train,bm25,0.0,0.3333333333333333,0.0,0.16618352633167227,0,0,0.0
resolvable,RealScholarQuery_34,train,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
resolvable,RealScholarQuery_34,train,single_llm,0.0,0.0,0.0,0.0,0,1978,10.803828100004466
resolvable,RealScholarQuery_34,train,scholarloop_a_v2_no_rerank,0.1,0.3333333333333333,0.15384615384615383,0.18527627974877137,0,0,0.0
resolvable,RealScholarQuery_34,train,scholarloop_a_v2,0.0,0.16666666666666666,0.0,0.07565060337470336,0,0,13.981627400004072
resolvable,RealScholarQuery_35,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
resolvable,RealScholarQuery_35,train,bm25,0.1,0.14285714285714285,0.11764705882352941,0.0979129253499678,0,0,0.0
resolvable,RealScholarQuery_35,train,neural_embedding_v2,0.0,0.14285714285714285,0.0,0.06258116307550304,0,0,0.0
resolvable,RealScholarQuery_35,train,single_llm,0.1,0.14285714285714285,0.11764705882352941,0.27487633291429087,0,1659,9.741173200003686
resolvable,RealScholarQuery_35,train,scholarloop_a_v2_no_rerank,0.1,0.14285714285714285,0.11764705882352941,0.27487633291429087,0,0,0.0
resolvable,RealScholarQuery_35,train,scholarloop_a_v2,0.1,0.14285714285714285,0.11764705882352941,0.27487633291429087,0,0,11.967452300013974
resolvable,RealScholarQuery_36,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
resolvable,RealScholarQuery_36,train,bm25,0.2,0.12121212121212122,0.15094339622641512,0.30534136614879887,0,0,0.0
resolvable,RealScholarQuery_36,train,neural_embedding_v2,0.3,0.09090909090909091,0.13953488372093023,0.2764659704386725,0,0,0.0
resolvable,RealScholarQuery_36,train,single_llm,0.4,0.12121212121212122,0.186046511627907,0.3638506620318613,0,937,3.8740176999999676
resolvable,RealScholarQuery_36,train,scholarloop_a_v2_no_rerank,0.5,0.15151515151515152,0.23255813953488375,0.3648714297034473,0,0,0.0
resolvable,RealScholarQuery_36,train,scholarloop_a_v2,0.6,0.18181818181818182,0.27906976744186046,0.4539556544247787,0,0,5.6942145000066375
resolvable,RealScholarQuery_37,test,keyword,0.0,0.0,0.0,0.0,0,0,0.0
resolvable,RealScholarQuery_37,test,bm25,0.1,0.1111111111111111,0.10526315789473685,0.07414861528507455,0,0,0.0
resolvable,RealScholarQuery_37,test,neural_embedding_v2,0.2,0.2222222222222222,0.2105263157894737,0.35256832412172806,0,0,0.0
resolvable,RealScholarQuery_37,test,single_llm,0.2,0.2222222222222222,0.2105263157894737,0.3091941646995599,0,1421,6.822903200009023
resolvable,RealScholarQuery_37,test,scholarloop_a_v2_no_rerank,0.2,0.4444444444444444,0.2758620689655173,0.31025809605850463,0,0,0.0
resolvable,RealScholarQuery_37,test,scholarloop_a_v2,0.3,0.4444444444444444,0.3582089552238806,0.32594542619352374,0,0,8.95903709999402
resolvable,RealScholarQuery_38,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
resolvable,RealScholarQuery_38,train,bm25,0.1,0.058823529411764705,0.07407407407407408,0.07879213539011483,0,0,0.0
resolvable,RealScholarQuery_38,train,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
resolvable,RealScholarQuery_38,train,single_llm,0.3,0.17647058823529413,0.22222222222222224,0.33580101130045265,0,1120,5.0715962999965996
resolvable,RealScholarQuery_38,train,scholarloop_a_v2_no_rerank,0.2,0.11764705882352941,0.14814814814814817,0.20313634064374775,0,0,0.0
resolvable,RealScholarQuery_38,train,scholarloop_a_v2,0.3,0.23529411764705882,0.26373626373626374,0.32287560664891773,0,0,7.239247699995758
resolvable,RealScholarQuery_39,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
resolvable,RealScholarQuery_39,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
resolvable,RealScholarQuery_39,train,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
resolvable,RealScholarQuery_39,train,single_llm,0.0,0.0,0.0,0.0,0,1631,9.8021665999986
resolvable,RealScholarQuery_39,train,scholarloop_a_v2_no_rerank,0.0,0.0,0.0,0.0,0,0,0.0
resolvable,RealScholarQuery_39,train,scholarloop_a_v2,0.0,0.0,0.0,0.0,0,0,19.94741680000152
resolvable,RealScholarQuery_40,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
resolvable,RealScholarQuery_40,train,bm25,0.0,0.25,0.0,0.10889376106823218,0,0,0.0
resolvable,RealScholarQuery_40,train,neural_embedding_v2,0.1,0.5,0.16666666666666669,0.2230116889915375,0,0,0.0
resolvable,RealScholarQuery_40,train,single_llm,0.2,0.5,0.28571428571428575,0.2691828628414762,0,1472,7.832191699999385
resolvable,RealScholarQuery_40,train,scholarloop_a_v2_no_rerank,0.1,0.5,0.16666666666666669,0.213022795619135,0,0,0.0
resolvable,RealScholarQuery_40,train,scholarloop_a_v2,0.1,0.5,0.16666666666666669,0.23204495543859718,0,0,15.034106399994926
resolvable,RealScholarQuery_41,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
resolvable,RealScholarQuery_41,holdout,bm25,0.3,0.6,0.4,0.6843515475204855,0,0,0.0
resolvable,RealScholarQuery_41,holdout,neural_embedding_v2,0.1,0.2,0.13333333333333333,0.11305340175787204,0,0,0.0
resolvable,RealScholarQuery_41,holdout,single_llm,0.2,0.4,0.26666666666666666,0.30078518014914984,0,1678,9.265438400005223
resolvable,RealScholarQuery_41,holdout,scholarloop_a_v2_no_rerank,0.0,0.4,0.0,0.18368661692489877,0,0,0.0
resolvable,RealScholarQuery_41,holdout,scholarloop_a_v2,0.2,0.4,0.26666666666666666,0.2591217516005785,0,0,12.785161599997082
resolvable,RealScholarQuery_42,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
resolvable,RealScholarQuery_42,holdout,bm25,0.1,0.1111111111111111,0.10526315789473685,0.06794340091829075,0,0,0.0
resolvable,RealScholarQuery_42,holdout,neural_embedding_v2,0.0,0.1111111111111111,0.0,0.06351827548012591,0,0,0.0
resolvable,RealScholarQuery_42,holdout,single_llm,0.1,0.1111111111111111,0.10526315789473685,0.09092803061897883,0,1296,5.931895999994595
resolvable,RealScholarQuery_42,holdout,scholarloop_a_v2_no_rerank,0.0,0.4444444444444444,0.0,0.2395969665320138,0,0,0.0
resolvable,RealScholarQuery_42,holdout,scholarloop_a_v2,0.2,0.2222222222222222,0.2105263157894737,0.13869916163937135,0,0,8.693535599988536
resolvable,RealScholarQuery_43,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
resolvable,RealScholarQuery_43,holdout,bm25,0.0,0.0,0.0,0.0,0,0,0.0
resolvable,RealScholarQuery_43,holdout,neural_embedding_v2,0.0,0.047619047619047616,0.0,0.03233829114831982,0,0,0.0
resolvable,RealScholarQuery_43,holdout,single_llm,0.1,0.047619047619047616,0.06451612903225806,0.05059568297461706,0,1391,7.8919479999894975
resolvable,RealScholarQuery_43,holdout,scholarloop_a_v2_no_rerank,0.2,0.19047619047619047,0.1951219512195122,0.25516250204457636,0,0,0.0
resolvable,RealScholarQuery_43,holdout,scholarloop_a_v2,0.3,0.14285714285714285,0.19354838709677416,0.23044549889843213,0,0,11.326708300010068
resolvable,RealScholarQuery_44,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
resolvable,RealScholarQuery_44,holdout,bm25,0.1,0.04,0.05714285714285714,0.04734667987788577,0,0,0.0
resolvable,RealScholarQuery_44,holdout,neural_embedding_v2,0.1,0.08,0.08888888888888889,0.07580895208575764,0,0,0.0
resolvable,RealScholarQuery_44,holdout,single_llm,0.3,0.12,0.17142857142857143,0.25581837196551754,0,2031,12.637704300010228
resolvable,RealScholarQuery_44,holdout,scholarloop_a_v2_no_rerank,0.2,0.16,0.17777777777777778,0.1658235868208101,0,0,0.0
resolvable,RealScholarQuery_44,holdout,scholarloop_a_v2,0.2,0.16,0.17777777777777778,0.16794489575723967,0,0,19.52681219999795
resolvable,RealScholarQuery_45,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
resolvable,RealScholarQuery_45,holdout,bm25,0.5,0.13793103448275862,0.2162162162162162,0.45267418684490157,0,0,0.0
resolvable,RealScholarQuery_45,holdout,neural_embedding_v2,0.6,0.15517241379310345,0.24657534246575347,0.47429354965150583,0,0,0.0
resolvable,RealScholarQuery_45,holdout,single_llm,0.9,0.15517241379310345,0.2647058823529411,0.6005587048582707,0,1426,7.176758600005996
resolvable,RealScholarQuery_45,holdout,scholarloop_a_v2_no_rerank,0.6,0.20689655172413793,0.3076923076923077,0.6384301578848145,0,0,0.0
resolvable,RealScholarQuery_45,holdout,scholarloop_a_v2,0.8,0.22413793103448276,0.3501683501683502,0.6273543400982252,0,0,9.562624900005176
resolvable,RealScholarQuery_46,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
resolvable,RealScholarQuery_46,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
resolvable,RealScholarQuery_46,train,neural_embedding_v2,0.1,0.03225806451612903,0.04878048780487805,0.0782683224234459,0,0,0.0
resolvable,RealScholarQuery_46,train,single_llm,0.0,0.0,0.0,0.0,0,1676,10.84567139999126
resolvable,RealScholarQuery_46,train,scholarloop_a_v2_no_rerank,0.0,0.016129032258064516,0.0,0.03475017269886857,0,0,0.0
resolvable,RealScholarQuery_46,train,scholarloop_a_v2,0.0,0.04838709677419355,0.0,0.10841321105385203,0,0,13.855179100006353
resolvable,RealScholarQuery_47,test,keyword,0.0,0.0,0.0,0.0,0,0,0.0
resolvable,RealScholarQuery_47,test,bm25,0.1,0.25,0.14285714285714288,0.19519002499605084,0,0,0.0
resolvable,RealScholarQuery_47,test,neural_embedding_v2,0.1,0.25,0.14285714285714288,0.3903800499921017,0,0,0.0
resolvable,RealScholarQuery_47,test,single_llm,0.2,0.5,0.28571428571428575,0.23599633571930026,0,1434,7.887595699998201
resolvable,RealScholarQuery_47,test,scholarloop_a_v2_no_rerank,0.2,0.5,0.28571428571428575,0.3638184934971571,0,0,0.0
resolvable,RealScholarQuery_47,test,scholarloop_a_v2,0.1,0.5,0.16666666666666669,0.49291318861032357,0,0,15.660460900006
resolvable,RealScholarQuery_48,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
resolvable,RealScholarQuery_48,holdout,bm25,0.3,0.42857142857142855,0.3529411764705882,0.5546406709327603,0,0,0.0
resolvable,RealScholarQuery_48,holdout,neural_embedding_v2,0.2,0.2857142857142857,0.23529411764705882,0.3727892582642586,0,0,0.0
resolvable,RealScholarQuery_48,holdout,single_llm,0.3,0.42857142857142855,0.3529411764705882,0.49117205121962154,0,1997,12.734651999999187
resolvable,RealScholarQuery_48,holdout,scholarloop_a_v2_no_rerank,0.2,0.42857142857142855,0.27272727272727276,0.5155526337654815,0,0,0.0
resolvable,RealScholarQuery_48,holdout,scholarloop_a_v2,0.3,0.5714285714285714,0.3934426229508196,0.6292679459333963,0,0,16.42868100000487
resolvable,RealScholarQuery_49,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
resolvable,RealScholarQuery_49,train,bm25,0.1,0.14285714285714285,0.11764705882352941,0.11838279295536291,0,0,0.0
resolvable,RealScholarQuery_49,train,neural_embedding_v2,0.1,0.2857142857142857,0.14814814814814817,0.19505760694825583,0,0,0.0
resolvable,RealScholarQuery_49,train,single_llm,0.1,0.14285714285714285,0.11764705882352941,0.27487633291429087,0,1251,6.243173599999864
resolvable,RealScholarQuery_49,train,scholarloop_a_v2_no_rerank,0.1,0.14285714285714285,0.11764705882352941,0.27487633291429087,0,0,0.0
resolvable,RealScholarQuery_49,train,scholarloop_a_v2,0.1,0.14285714285714285,0.11764705882352941,0.27487633291429087,0,0,12.285720599989872
full791,RealScholarQuery_0,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_0,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_0,train,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_0,train,single_llm,0.1,0.1111111111111111,0.10526315789473685,0.23504554941448536,0,1560,10.528197399995406
full791,RealScholarQuery_0,train,scholarloop_a_v2_no_rerank,0.1,0.1111111111111111,0.10526315789473685,0.07414861528507455,0,0,0.0
full791,RealScholarQuery_0,train,scholarloop_a_v2,0.1,0.1111111111111111,0.10526315789473685,0.07075576072108061,0,0,32.08496960000775
full791,RealScholarQuery_1,test,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_1,test,bm25,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_1,test,neural_embedding_v2,0.5,0.1724137931034483,0.25641025641025644,0.3561043059361779,0,0,0.0
full791,RealScholarQuery_1,test,single_llm,0.2,0.06896551724137931,0.10256410256410257,0.21306005945048595,0,1353,6.925605800002813
full791,RealScholarQuery_1,test,scholarloop_a_v2_no_rerank,0.2,0.10344827586206896,0.13636363636363635,0.22932691885396303,0,0,0.0
full791,RealScholarQuery_1,test,scholarloop_a_v2,0.3,0.10344827586206896,0.15384615384615385,0.24433530758352895,0,0,14.978866899997229
full791,RealScholarQuery_2,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_2,train,bm25,0.2,0.14285714285714285,0.16666666666666666,0.13799460014904597,0,0,0.0
full791,RealScholarQuery_2,train,neural_embedding_v2,0.3,0.2857142857142857,0.2926829268292683,0.2932000313182675,0,0,0.0
full791,RealScholarQuery_2,train,single_llm,0.3,0.14285714285714285,0.19354838709677416,0.2538090379863062,0,1523,9.237317400009488
full791,RealScholarQuery_2,train,scholarloop_a_v2_no_rerank,0.5,0.38095238095238093,0.4324324324324324,0.46885163068953656,0,0,0.0
full791,RealScholarQuery_2,train,scholarloop_a_v2,0.4,0.42857142857142855,0.4137931034482759,0.4869248160784636,0,0,12.29832040000474
full791,RealScholarQuery_3,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_3,train,bm25,0.0,0.023809523809523808,0.0,0.03406297225598251,0,0,0.0
full791,RealScholarQuery_3,train,neural_embedding_v2,0.0,0.023809523809523808,0.0,0.036356287988538835,0,0,0.0
full791,RealScholarQuery_3,train,single_llm,0.0,0.0,0.0,0.0,0,1842,13.742565099993953
full791,RealScholarQuery_3,train,scholarloop_a_v2_no_rerank,0.0,0.023809523809523808,0.0,0.036356287988538835,0,0,0.0
full791,RealScholarQuery_3,train,scholarloop_a_v2,0.0,0.047619047619047616,0.0,0.06881314495485108,0,0,21.140734300002805
full791,RealScholarQuery_4,train,keyword,0.1,0.045454545454545456,0.06250000000000001,0.12305477858805697,0,0,0.0
full791,RealScholarQuery_4,train,bm25,0.2,0.045454545454545456,0.07407407407407407,0.09335399548964864,0,0,0.0
full791,RealScholarQuery_4,train,neural_embedding_v2,0.3,0.11363636363636363,0.16483516483516483,0.20677993389154226,0,0,0.0
full791,RealScholarQuery_4,train,single_llm,0.3,0.06818181818181818,0.11111111111111109,0.16872692040384613,0,1702,10.942462800012436
full791,RealScholarQuery_4,train,scholarloop_a_v2_no_rerank,0.2,0.09090909090909091,0.12500000000000003,0.19357506099558114,0,0,0.0
full791,RealScholarQuery_4,train,scholarloop_a_v2,0.2,0.11363636363636363,0.14492753623188406,0.21142937285268182,0,0,15.521446200000355
full791,RealScholarQuery_5,test,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_5,test,bm25,0.2,0.2857142857142857,0.23529411764705882,0.41231449937143627,0,0,0.0
full791,RealScholarQuery_5,test,neural_embedding_v2,0.0,0.14285714285714285,0.0,0.07035680323970717,0,0,0.0
full791,RealScholarQuery_5,test,single_llm,0.2,0.2857142857142857,0.23529411764705882,0.4483039899025303,0,1246,5.956984399992507
full791,RealScholarQuery_5,test,scholarloop_a_v2_no_rerank,0.1,0.2857142857142857,0.14814814814814817,0.2437844602279466,0,0,0.0
full791,RealScholarQuery_5,test,scholarloop_a_v2,0.2,0.2857142857142857,0.23529411764705882,0.3932591258696538,0,0,11.851957699997001
full791,RealScholarQuery_6,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_6,train,bm25,0.2,0.08333333333333333,0.11764705882352941,0.19263572260827436,0,0,0.0
full791,RealScholarQuery_6,train,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_6,train,single_llm,0.1,0.041666666666666664,0.058823529411764705,0.08961728720334347,0,985,4.496535099999164
full791,RealScholarQuery_6,train,scholarloop_a_v2_no_rerank,0.1,0.08333333333333333,0.0909090909090909,0.12436745990221204,0,0,0.0
full791,RealScholarQuery_6,train,scholarloop_a_v2,0.1,0.041666666666666664,0.058823529411764705,0.08961728720334347,0,0,9.91922219999833
full791,RealScholarQuery_7,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_7,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_7,train,neural_embedding_v2,0.1,0.02857142857142857,0.04444444444444444,0.1420400396336573,0,0,0.0
full791,RealScholarQuery_7,train,single_llm,0.2,0.05714285714285714,0.08888888888888888,0.09165446236150611,0,1836,12.869986400008202
full791,RealScholarQuery_7,train,scholarloop_a_v2_no_rerank,0.1,0.11428571428571428,0.10666666666666666,0.1515813730678899,0,0,0.0
full791,RealScholarQuery_7,train,scholarloop_a_v2,0.1,0.08571428571428572,0.09230769230769231,0.11375614489479956,0,0,18.98025150000467
full791,RealScholarQuery_8,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_8,train,bm25,0.1,0.0625,0.07692307692307693,0.04734112273659951,0,0,0.0
full791,RealScholarQuery_8,train,neural_embedding_v2,0.2,0.125,0.15384615384615385,0.22211063075011753,0,0,0.0
full791,RealScholarQuery_8,train,single_llm,0.1,0.0625,0.07692307692307693,0.1637733768567814,0,1217,5.403634600006626
full791,RealScholarQuery_8,train,scholarloop_a_v2_no_rerank,0.1,0.0625,0.07692307692307693,0.10332949630181452,0,0,0.0
full791,RealScholarQuery_8,train,scholarloop_a_v2,0.2,0.25,0.22222222222222224,0.30409698623935694,0,0,9.082067499999539
full791,RealScholarQuery_9,test,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_9,test,bm25,0.1,0.02564102564102564,0.04081632653061225,0.07102001981682865,0,0,0.0
full791,RealScholarQuery_9,test,neural_embedding_v2,0.1,0.02564102564102564,0.04081632653061225,0.07102001981682865,0,0,0.0
full791,RealScholarQuery_9,test,single_llm,0.2,0.05128205128205128,0.0816326530612245,0.2032133550116892,0,1071,4.537900299998
full791,RealScholarQuery_9,test,scholarloop_a_v2_no_rerank,0.7,0.23076923076923078,0.34710743801652894,0.5753923734522041,0,0,0.0
full791,RealScholarQuery_9,test,scholarloop_a_v2,0.7,0.23076923076923078,0.34710743801652894,0.5898001713968791,0,0,9.97398599999724
full791,RealScholarQuery_10,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_10,train,bm25,0.2,0.2,0.20000000000000004,0.1712613477846762,0,0,0.0
full791,RealScholarQuery_10,train,neural_embedding_v2,0.3,0.3333333333333333,0.3157894736842105,0.39757980145880195,0,0,0.0
full791,RealScholarQuery_10,train,single_llm,0.4,0.26666666666666666,0.32,0.4055502572507351,0,1416,8.472957799996948
full791,RealScholarQuery_10,train,scholarloop_a_v2_no_rerank,0.4,0.26666666666666666,0.32,0.3956107975939564,0,0,0.0
full791,RealScholarQuery_10,train,scholarloop_a_v2,0.3,0.26666666666666666,0.2823529411764706,0.3965394730819002,0,0,13.15224580001086
full791,RealScholarQuery_11,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_11,train,bm25,0.1,0.1,0.10000000000000002,0.12305477858805697,0,0,0.0
full791,RealScholarQuery_11,train,neural_embedding_v2,0.2,0.15,0.17142857142857143,0.24857006935890028,0,0,0.0
full791,RealScholarQuery_11,train,single_llm,0.4,0.2,0.26666666666666666,0.3638506620318613,0,1000,3.664194500001031
full791,RealScholarQuery_11,train,scholarloop_a_v2_no_rerank,0.5,0.4,0.4444444444444445,0.5112769039394185,0,0,0.0
full791,RealScholarQuery_11,train,scholarloop_a_v2,0.4,0.25,0.3076923076923077,0.35992662398086656,0,0,9.745912600003066
full791,RealScholarQuery_12,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_12,train,bm25,0.2,0.11764705882352941,0.14814814814814817,0.13975405291745482,0,0,0.0
full791,RealScholarQuery_12,train,neural_embedding_v2,0.1,0.17647058823529413,0.12765957446808512,0.12971483062328115,0,0,0.0
full791,RealScholarQuery_12,train,single_llm,0.4,0.23529411764705882,0.29629629629629634,0.2553207268234207,0,1628,9.41228640000918
full791,RealScholarQuery_12,train,scholarloop_a_v2_no_rerank,0.4,0.29411764705882354,0.33898305084745767,0.31464399012519684,0,0,0.0
full791,RealScholarQuery_12,train,scholarloop_a_v2,0.4,0.29411764705882354,0.33898305084745767,0.41164011668245437,0,0,13.333995199995115
full791,RealScholarQuery_13,test,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_13,test,bm25,0.3,0.25,0.2727272727272727,0.32306221638465227,0,0,0.0
full791,RealScholarQuery_13,test,neural_embedding_v2,0.2,0.25,0.22222222222222224,0.34760030987649204,0,0,0.0
full791,RealScholarQuery_13,test,single_llm,0.3,0.25,0.2727272727272727,0.4048127597853692,0,1343,6.488865300008911
full791,RealScholarQuery_13,test,scholarloop_a_v2_no_rerank,0.3,0.25,0.2727272727272727,0.37910366363936815,0,0,0.0
full791,RealScholarQuery_13,test,scholarloop_a_v2,0.3,0.25,0.2727272727272727,0.4048127597853692,0,0,12.694043199997395
full791,RealScholarQuery_14,test,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_14,test,bm25,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_14,test,neural_embedding_v2,0.3,0.3333333333333333,0.3157894736842105,0.3813374668042712,0,0,0.0
full791,RealScholarQuery_14,test,single_llm,0.2,0.2222222222222222,0.2105263157894737,0.38334277998463445,0,947,3.91755369999737
full791,RealScholarQuery_14,test,scholarloop_a_v2_no_rerank,0.2,0.2222222222222222,0.2105263157894737,0.24952583878244927,0,0,0.0
full791,RealScholarQuery_14,test,scholarloop_a_v2,0.2,0.2222222222222222,0.2105263157894737,0.2084508053262215,0,0,8.220605399998021
full791,RealScholarQuery_15,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_15,holdout,bm25,0.0,0.0,0.0,0.0,0,0,0.0
